snapshot_date;homeid;servco_id;contract_account;status;activation_date;disconnect_date;active_flag;bandwidth_mbps
2025-07-31 0:00:00;HPEOYH9H;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPEOYH9H;101;CA5IWS80;ACTIVE;2025-05-31 0:00:00;;1;200
2025-07-31 0:00:00;HP8B5AA6;101;CA4FDVJ3;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HP8B5AA6;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP8B29S6;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP8B29S6;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP721JAL;104;CA329DV0;ACTIVE;2025-02-28 0:00:00;;1;200
2025-07-31 0:00:00;HP721JAL;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPQ7ZHJT;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPQ7ZHJT;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP98MM9R;103;CAZ7CFNW;ACTIVE;2025-07-31 0:00:00;;1;200
2025-07-31 0:00:00;HP98MM9R;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPNZC2DE;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPNZC2DE;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPG4SNHS;102;CAUR9A6H;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPG4SNHS;104;CAJ2IRT4;ACTIVE;2025-04-30 0:00:00;;1;20
2025-07-31 0:00:00;HPU91SB7;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPU91SB7;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPTK2V7T;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPTK2V7T;101;CASD9XQQ;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPJD2VQW;104;CAZNSIJR;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPJD2VQW;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP7KSBRM;103;CAX5B9T9;ACTIVE;2025-01-31 0:00:00;2025-10-31 0:00:00;1;50
2025-07-31 0:00:00;HP7KSBRM;105;CA216V6P;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPPTF47N;102;CA2R7JJP;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPPTF47N;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPTD2T2F;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPTD2T2F;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPV2ZC95;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPV2ZC95;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPTMNSUP;104;CA32NZD9;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPTMNSUP;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPHD2PGI;103;CANQ55U8;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPHD2PGI;105;CAFV31HJ;ACTIVE;2025-05-31 0:00:00;;1;200
2025-07-31 0:00:00;HPZ71Z47;101;CAMH7FG9;ACTIVE;2025-03-31 0:00:00;;1;50
2025-07-31 0:00:00;HPZ71Z47;103;CAFY5T28;ACTIVE;2025-06-30 0:00:00;2025-09-30 0:00:00;1;100
2025-07-31 0:00:00;HPRIMS4K;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPRIMS4K;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPLVKYHL;101;CAU3VUBB;ACTIVE;2025-03-31 0:00:00;;1;50
2025-07-31 0:00:00;HPLVKYHL;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPIMXDP2;101;CAHV70ZM;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPIMXDP2;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPE5PEMJ;101;CAI154J4;ACTIVE;2025-05-31 0:00:00;;1;200
2025-07-31 0:00:00;HPE5PEMJ;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP3200TR;103;CADUEH6G;ACTIVE;2025-07-31 0:00:00;;1;100
2025-07-31 0:00:00;HP3200TR;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPESXFP6;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPESXFP6;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPTECHWT;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPTECHWT;105;CAER2OUH;ACTIVE;2025-07-31 0:00:00;;1;20
2025-07-31 0:00:00;HP9K6BAM;102;CAJ1228E;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HP9K6BAM;103;CAS3SWFN;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPK1USV5;102;CAEWX6HE;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPK1USV5;105;CAZJQIPU;ACTIVE;2025-04-30 0:00:00;;1;200
2025-07-31 0:00:00;HPTZLHDE;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPTZLHDE;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP0UDUMG;102;CACA5PJ7;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HP0UDUMG;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP7LI8G1;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP7LI8G1;104;CAPL2S5S;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HP6OXVSG;103;CAFSJK65;ACTIVE;2025-05-31 0:00:00;;1;50
2025-07-31 0:00:00;HP6OXVSG;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPD39A9S;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPD39A9S;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPE2SP5H;103;CATT2DWW;ACTIVE;2025-04-30 0:00:00;;1;50
2025-07-31 0:00:00;HPE2SP5H;101;CAGQCURG;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HPPQZEEB;101;CAXPJRA6;ACTIVE;2025-05-31 0:00:00;;1;50
2025-07-31 0:00:00;HPPQZEEB;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPFT82LR;102;CAH72OT1;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPFT82LR;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPJVZ0L7;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPJVZ0L7;105;CAY9XLV5;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPXIOTWV;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPXIOTWV;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP9WQ9QD;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP9WQ9QD;102;CAWI3E3H;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HP0SGP3T;101;CAV21IUD;ACTIVE;2025-01-31 0:00:00;2025-09-30 0:00:00;1;20
2025-07-31 0:00:00;HP0SGP3T;103;CA38AG6P;ACTIVE;2025-07-31 0:00:00;;1;200
2025-07-31 0:00:00;HPJGB27P;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPJGB27P;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP41FOR8;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP41FOR8;101;CAAQ1HIN;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPLYIQA0;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPLYIQA0;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPUJPWR9;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPUJPWR9;101;CA1CVVSD;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPUFJX6O;104;CAZ9VZCD;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPUFJX6O;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPS965SS;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPS965SS;101;CAKTO38U;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPPSRT0G;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPPSRT0G;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP8IF31D;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP8IF31D;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPW5FBCW;101;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPW5FBCW;105;CA1S00VM;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPJJZ9N3;102;CAZRLQKD;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPJJZ9N3;104;CAF89H2S;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPTLIY5X;102;CAF31GEF;ACTIVE;2025-01-31 0:00:00;2025-12-31 0:00:00;1;100
2025-07-31 0:00:00;HPTLIY5X;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPZJY9J4;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPZJY9J4;104;CALCODQZ;ACTIVE;2025-03-31 0:00:00;;1;20
2025-07-31 0:00:00;HPY1VEHW;101;CATMR5NS;ACTIVE;2025-04-30 0:00:00;;1;20
2025-07-31 0:00:00;HPY1VEHW;105;CAPWONW9;ACTIVE;2025-07-31 0:00:00;2025-08-31 0:00:00;1;20
2025-07-31 0:00:00;HPP95DLR;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPP95DLR;102;CA12HE14;ACTIVE;2025-02-28 0:00:00;;1;100
2025-07-31 0:00:00;HPBC9IN4;104;CAZ104SA;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPBC9IN4;105;CAMKFSKF;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HP9MCLG2;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP9MCLG2;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP0ESMXN;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP0ESMXN;103;CANZF7MJ;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPXQKYVC;104;CA31J0Q1;ACTIVE;2025-06-30 0:00:00;;1;200
2025-07-31 0:00:00;HPXQKYVC;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP6AI96K;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP6AI96K;101;CA1ZNGUX;ACTIVE;2025-07-31 0:00:00;;1;50
2025-07-31 0:00:00;HP0G6AG0;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP0G6AG0;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP7QFODO;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP7QFODO;101;CAKPLCT6;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HP25AD4J;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP25AD4J;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPO6HNO4;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPO6HNO4;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPLCGM5T;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPLCGM5T;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPGQZFXX;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPGQZFXX;102;CABRK7VI;ACTIVE;2025-01-31 0:00:00;2025-08-31 0:00:00;1;20
2025-07-31 0:00:00;HPCG6BUQ;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPCG6BUQ;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPR17Z8V;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPR17Z8V;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP6BMEPM;103;CA3CWO12;ACTIVE;2025-06-30 0:00:00;;1;20
2025-07-31 0:00:00;HP6BMEPM;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPR95ENM;105;CATB3CF0;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPR95ENM;101;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPUOJ02I;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPUOJ02I;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP2T5Q1M;105;CA1NPAV2;ACTIVE;2025-06-30 0:00:00;;1;50
2025-07-31 0:00:00;HP2T5Q1M;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPMGQ4RY;101;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPMGQ4RY;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPJ7D5ZM;101;CAN8V2BZ;ACTIVE;2025-03-31 0:00:00;;1;200
2025-07-31 0:00:00;HPJ7D5ZM;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPSEV9SB;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPSEV9SB;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPGUMY55;101;CAZ65PH1;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPGUMY55;103;CAL0NDBS;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPH8GTEB;101;CAPWRA10;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPH8GTEB;102;CAR6RVXS;ACTIVE;2025-01-31 0:00:00;2025-12-31 0:00:00;1;200
2025-07-31 0:00:00;HP8KMY2Q;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP8KMY2Q;103;CA9E3Z45;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPBNOU2N;101;CAPGUH5G;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPBNOU2N;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPFQ92JO;102;CAD1Y9KO;ACTIVE;2025-07-31 0:00:00;;1;20
2025-07-31 0:00:00;HPFQ92JO;103;CAXRULU2;ACTIVE;2025-02-28 0:00:00;;1;20
2025-07-31 0:00:00;HPU3T9QD;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPU3T9QD;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPE1OIP5;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPE1OIP5;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP2P93FZ;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP2P93FZ;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPSTA3LZ;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPSTA3LZ;101;CAEEF5C7;ACTIVE;2025-04-30 0:00:00;;1;50
2025-07-31 0:00:00;HPVNL5X2;102;CATP56P0;ACTIVE;2025-07-31 0:00:00;;1;50
2025-07-31 0:00:00;HPVNL5X2;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPAH64OO;103;CA6LCAON;ACTIVE;2025-04-30 0:00:00;;1;50
2025-07-31 0:00:00;HPAH64OO;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPWXAQ0K;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPWXAQ0K;105;CAD36BDU;ACTIVE;2025-04-30 0:00:00;;1;100
2025-07-31 0:00:00;HPXZJFT9;103;CAL2SWKO;ACTIVE;2025-03-31 0:00:00;;1;200
2025-07-31 0:00:00;HPXZJFT9;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPJ8TKHC;104;CAA791U7;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HPJ8TKHC;103;CA4MSDYB;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPELJ60D;102;CA5BTLY5;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPELJ60D;103;CATH6IG1;ACTIVE;2025-02-28 0:00:00;2025-10-31 0:00:00;1;50
2025-07-31 0:00:00;HP8BT1N5;103;CAA1JY77;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HP8BT1N5;102;CABATFFL;ACTIVE;2025-06-30 0:00:00;;1;50
2025-07-31 0:00:00;HPAJMAZE;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPAJMAZE;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP7SJYBV;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP7SJYBV;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPV9DU0E;105;CAW8FQT9;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPV9DU0E;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPC329H3;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPC329H3;102;CALEM9IW;ACTIVE;2025-06-30 0:00:00;;1;200
2025-07-31 0:00:00;HP1K5JC7;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP1K5JC7;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP6LVXUD;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP6LVXUD;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP41Y8B4;105;CANO2VSD;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HP41Y8B4;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPEIAO55;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPEIAO55;101;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPGQF5BW;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPGQF5BW;101;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP1RH998;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP1RH998;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPMR1NV1;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPMR1NV1;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP03F4DH;101;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP03F4DH;105;CAFCGYTN;ACTIVE;2025-07-31 0:00:00;;1;20
2025-07-31 0:00:00;HPF131TB;101;CAKCJPXI;ACTIVE;2025-05-31 0:00:00;;1;200
2025-07-31 0:00:00;HPF131TB;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPN07O34;101;CAMZ3MN3;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPN07O34;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPQYR89X;103;CA1ZKIFF;ACTIVE;2025-05-31 0:00:00;;1;100
2025-07-31 0:00:00;HPQYR89X;104;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPLHU1OC;102;CAPIUQH7;ACTIVE;2025-07-31 0:00:00;;1;200
2025-07-31 0:00:00;HPLHU1OC;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPWNQ190;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPWNQ190;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP24KK3Z;105;CAN9B8M5;ACTIVE;2025-04-30 0:00:00;;1;50
2025-07-31 0:00:00;HP24KK3Z;102;CAD4SP9Q;ACTIVE;2025-07-31 0:00:00;;1;100
2025-07-31 0:00:00;HPL9E12L;101;CANA85VZ;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPL9E12L;102;CAEGKWGS;ACTIVE;2025-01-31 0:00:00;2025-11-30 0:00:00;1;20
2025-07-31 0:00:00;HP4R2KJO;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP4R2KJO;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPS1C6K1;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPS1C6K1;101;CA0DE51Y;ACTIVE;2025-06-30 0:00:00;2025-11-30 0:00:00;1;20
2025-07-31 0:00:00;HPOLRDPQ;101;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPOLRDPQ;104;CAF38K2N;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HP99K5EZ;102;CACCKBYQ;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HP99K5EZ;101;CA9UT6GL;ACTIVE;2025-02-28 0:00:00;;1;20
2025-07-31 0:00:00;HPH5FGDL;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPH5FGDL;101;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPZ0WWIO;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPZ0WWIO;103;CAC27WGI;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HPFGIONK;105;CAYK14ZM;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPFGIONK;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPYOS028;102;CAET7EEE;ACTIVE;2025-04-30 0:00:00;;1;200
2025-07-31 0:00:00;HPYOS028;105;CA1TS0XQ;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HP5CPZW0;103;CACKR1AF;ACTIVE;2025-05-31 0:00:00;;1;20
2025-07-31 0:00:00;HP5CPZW0;104;CAO1S57D;ACTIVE;2025-06-30 0:00:00;;1;200
2025-07-31 0:00:00;HP1ZCSZT;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP1ZCSZT;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPMYZI31;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPMYZI31;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP0G01GU;102;CAT2PZ1Y;ACTIVE;2025-07-31 0:00:00;;1;20
2025-07-31 0:00:00;HP0G01GU;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP1X339O;101;CAGTS0XI;ACTIVE;2025-06-30 0:00:00;;1;200
2025-07-31 0:00:00;HP1X339O;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPZ10JH8;103;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPZ10JH8;101;CA0QCIG0;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPLRWMSP;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPLRWMSP;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPQGYLKD;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPQGYLKD;105;CAEI05WK;ACTIVE;2025-01-31 0:00:00;;1;100
2025-07-31 0:00:00;HPB8LHWI;103;CAKT22CM;ACTIVE;2025-04-30 0:00:00;2025-09-30 0:00:00;1;20
2025-07-31 0:00:00;HPB8LHWI;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPUCF5OG;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPUCF5OG;102;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP0153B8;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP0153B8;105;CAQ9763E;ACTIVE;2025-03-31 0:00:00;;1;200
2025-07-31 0:00:00;HPS5HVUK;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPS5HVUK;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPJL5GTI;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPJL5GTI;104;CA9B6WCH;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPHW6B9B;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPHW6B9B;102;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPWFXSJU;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPWFXSJU;103;CAM5JXH8;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPRL5FIX;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPRL5FIX;102;CAOCK6P8;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HPYAUYCB;104;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPYAUYCB;103;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPT9BUUK;105;CAQ01CXD;ACTIVE;2025-04-30 0:00:00;;1;200
2025-07-31 0:00:00;HPT9BUUK;104;CA63Q709;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HPVBJDC2;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPVBJDC2;102;CAKC3YM0;ACTIVE;2025-02-28 0:00:00;2025-08-31 0:00:00;1;200
2025-07-31 0:00:00;HP8NXFMU;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP8NXFMU;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPA44Z1W;101;CAWEKVCD;ACTIVE;2025-03-31 0:00:00;;1;50
2025-07-31 0:00:00;HPA44Z1W;102;CAX51CPJ;ACTIVE;2025-01-31 0:00:00;;1;50
2025-07-31 0:00:00;HPBZ0E6I;105;CAY7J1AT;ACTIVE;2025-06-30 0:00:00;;1;100
2025-07-31 0:00:00;HPBZ0E6I;103;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP4L4IRS;104;;INACTIVE;;;0;50
2025-07-31 0:00:00;HP4L4IRS;105;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPFGS2UX;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HPFGS2UX;103;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP98JOV5;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP98JOV5;101;CA5U3ZRU;ACTIVE;2025-02-28 0:00:00;;1;50
2025-07-31 0:00:00;HP7P174K;102;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP7P174K;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP0UHGYV;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HP0UHGYV;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HPXFWIPQ;103;CACBFO17;ACTIVE;2025-03-31 0:00:00;;1;50
2025-07-31 0:00:00;HPXFWIPQ;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPON0TGN;105;;INACTIVE;;;0;200
2025-07-31 0:00:00;HPON0TGN;104;CA229L44;ACTIVE;2025-04-30 0:00:00;;1;50
2025-07-31 0:00:00;HP92P317;103;CAU9KKYE;ACTIVE;2025-01-31 0:00:00;;1;20
2025-07-31 0:00:00;HP92P317;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP4VGU6J;101;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP4VGU6J;105;;INACTIVE;;;0;50
2025-07-31 0:00:00;HPI4I9I5;104;CA34RV4S;ACTIVE;2025-01-31 0:00:00;;1;200
2025-07-31 0:00:00;HPI4I9I5;105;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP2OOK8Y;105;CA3OU2PM;ACTIVE;2025-03-31 0:00:00;;1;200
2025-07-31 0:00:00;HP2OOK8Y;102;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP80532F;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP80532F;104;;INACTIVE;;;0;100
2025-07-31 0:00:00;HP19I2LN;101;;INACTIVE;;;0;20
2025-07-31 0:00:00;HP19I2LN;104;;INACTIVE;;;0;50
